year,stage,special,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_opensecrets,candidate_wikidata,candidate_party,candidate_last,candidate_first,candidate_middle,candidate_full,candidate_suffix,candidate_nickname,candidate_fec,candidate_fec_name,candidate_google,candidate_govtrack,candidate_icpsr,candidate_maplight
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK E,Gary Johnson,johnson,US President,statewide,FALSE,,election day,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK E,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK E,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK E,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK E,Donald Trump,trump,US President,statewide,FALSE,,election day,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK E,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK E,Donald Trump,trump,US President,statewide,FALSE,,advance in person,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK E,Donald Trump,trump,US President,statewide,FALSE,,provisional,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,872,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Gary Johnson,johnson,US President,statewide,FALSE,,election day,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Donald Trump,trump,US President,statewide,FALSE,,election day,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Donald Trump,trump,US President,statewide,FALSE,,advance in person,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK F,Donald Trump,trump,US President,statewide,FALSE,,provisional,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,956,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Gary Johnson,johnson,US President,statewide,FALSE,,election day,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Donald Trump,trump,US President,statewide,FALSE,,election day,624,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Donald Trump,trump,US President,statewide,FALSE,,advance in person,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK G,Donald Trump,trump,US President,statewide,FALSE,,provisional,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Gary Johnson,johnson,US President,statewide,FALSE,,election day,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Donald Trump,trump,US President,statewide,FALSE,,election day,1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Donald Trump,trump,US President,statewide,FALSE,,advance in person,892,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK H,Donald Trump,trump,US President,statewide,FALSE,,provisional,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,688,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Gary Johnson,johnson,US President,statewide,FALSE,,election day,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Donald Trump,trump,US President,statewide,FALSE,,election day,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Donald Trump,trump,US President,statewide,FALSE,,advance in person,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK I,Donald Trump,trump,US President,statewide,FALSE,,provisional,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Gary Johnson,johnson,US President,statewide,FALSE,,election day,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Donald Trump,trump,US President,statewide,FALSE,,election day,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Donald Trump,trump,US President,statewide,FALSE,,advance in person,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK J,Donald Trump,trump,US President,statewide,FALSE,,provisional,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Gary Johnson,johnson,US President,statewide,FALSE,,election day,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Donald Trump,trump,US President,statewide,FALSE,,election day,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Donald Trump,trump,US President,statewide,FALSE,,advance in person,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BAYCREEK K,Donald Trump,trump,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,BERKSHIRE A,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
